claim_id,policy_id,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,coverage,policy,renew_offer,last_claim,policy_change,denied_claims,claims_file,avg_length_of_handling_process,auto_make,auto_model,auto_year
7605717339,F6391CQMC,920826,2005-04-07,IN,250/500,2000,1586.41,0,Basic,Personal L3,offer2,27,0,1,15,17,BMW,X5,2010
6731159541,KDE37MAHO,534982,2003-04-08,IL,500/1000,2000,1526.11,5000000,Extended,Personal L3,offer1,22,0,7,14,16,Chevrolet,Malibu,1995
7327563356,FQV6AUTGA,110408,2005-11-14,IN,100/300,1000,1028.44,0,Extended,Personal L1,offer1,31,0,0,10,1,Accura,MDX,2000
7970418491,CLPPUBCUC,283052,2005-01-07,IL,100/300,1000,1555.94,0,Basic,Personal L3,offer1,12,0,0,15,13,Mercedes,C300,2012
6236779970,SQK23BIGW,840806,1994-02-14,IN,500/1000,2000,1570.77,0,Basic,Personal L2,offer2,14,0,0,7,12,Mercedes,ML350,2009
4432702570,BA4U0EQO7,382394,1996-01-23,OH,100/300,2000,1170.53,0,Basic,Personal L3,offer1,33,0,0,14,18,Nissan,Pathfinder,2006
4877272103,Y623SL097,876699,1999-12-12,OH,250/500,1000,1099.95,0,Basic,Corporate L3,offer2,20,0,1,11,13,Accura,MDX,2005
6252324546,VVDXRRPV8,871432,2004-07-15,IL,250/500,2000,1472.43,0,Basic,Special L3,offer1,3,0,0,5,1,Volkswagen,Jetta,2004
2000371702,JT6DLG4OP,379882,2012-11-07,IL,250/500,500,1275.62,0,Premium,Personal L2,offer3,12,1,7,13,11,Nissan,Ultima,1995
5970127016,IXP4FCYGV,852002,2009-06-29,IL,250/500,1000,1292.3,0,Extended,Personal L2,offer2,16,11,1,16,8,Dodge,Neon,2007
5832789769,R7L1XMVJY,372891,2000-06-26,IN,250/500,2000,1009.37,0,Extended,Personal L3,offer1,30,0,0,3,27,BMW,X5,2015
9230347769,MATASKF7Y,689034,2002-01-09,OH,500/1000,500,1093.07,4000000,Basic,Personal L2,offer1,32,0,2,14,19,Volkswagen,Jetta,2011
7491080414,AH0QXLQDA,743092,2013-11-11,OH,250/500,1000,1325.44,7000000,Basic,Corporate L2,offer1,9,0,0,0,11,Mercedes,E400,2013
2831732590,I03OT510C,599174,2008-01-14,IL,100/300,2000,1017.18,0,Premium,Personal L3,offer2,27,23,0,8,20,Saab,92x,2014
1848005260,NY3F4I9ND,421092,2003-03-04,OH,100/300,1000,1221.17,0,Basic,Personal L3,offer1,13,0,0,14,8,Suburu,Impreza,1996
7579376917,LXN7KMGY2,349658,1994-06-07,IN,100/300,500,1927.87,0,Extended,Personal L2,offer1,20,0,0,1,7,Honda,Civic,1996
2164840871,5XNQYS3Z6,811042,2013-07-04,IN,250/500,1000,978.27,0,Extended,Personal L3,offer1,15,0,1,9,27,Suburu,Forrestor,2003
5915731275,KWQICJ1F6,505316,2002-06-30,IN,100/300,2000,1221.14,0,Basic,Personal L3,offer3,10,25,0,0,8,Audi,A5,2002
6621841980,XAL6C0JWP,116645,2004-06-30,OH,100/300,2000,1255.62,0,Extended,Personal L3,offer1,2,0,1,16,11,Ford,F150,1995
7783563434,8ELXS0Q19,950880,1998-12-19,IN,250/500,500,999.52,0,Basic,Personal L3,offer1,34,0,0,0,21,Accura,TL,2008
2499560424,06GE3WS3P,788502,2014-08-31,OH,250/500,500,1380.89,0,Extended,Personal L3,offer1,1,0,4,15,8,BMW,X6,1996
1115036933,26MC6O5KW,627486,2005-11-10,IN,500/1000,500,1010.77,0,Basic,Corporate L3,offer1,7,0,0,16,14,Volkswagen,Jetta,1999
1028153605,E4LUNCL58,498842,2000-05-04,OH,100/300,500,1205.86,0,Basic,Personal L3,offer1,4,0,7,7,24,Accura,RSX,2001
2233304156,FPQRDDTL5,550294,2001-11-26,IL,500/1000,1000,1526.61,0,Extended,Corporate L3,offer2,29,0,2,3,26,Dodge,RAM,2009
2368512545,OUSZNENMV,328387,2014-05-06,IL,100/300,1000,1496.44,0,Basic,Corporate L3,offer2,10,0,1,8,1,Honda,CRV,2013
5496692306,B9Z8ISN5M,540152,1991-01-27,IL,100/300,500,1256.2,0,Basic,Personal L2,offer2,5,0,0,4,15,Saab,95,2013
8066358852,S8FCGADMH,385932,1992-04-28,IL,100/300,500,1268.35,0,Basic,Personal L3,offer2,25,0,0,0,8,Volkswagen,Jetta,2014
3043627213,6WTAU5R6P,618682,2000-03-04,IN,500/1000,2000,1421.59,0,Basic,Personal L3,offer1,2,0,5,15,22,Ford,F150,2011
9874340296,WQ07QVHVA,550930,1995-10-12,IL,500/1000,500,1500.04,6000000,Basic,Special L3,offer2,7,0,9,15,14,Accura,TL,2004
7992909277,UFSC2MFJA,998192,2014-04-25,IL,100/300,500,1433.24,0,Basic,Personal L2,offer3,7,1,0,0,8,Saab,95,2006
9646510906,M38C2TBLJ,663938,2011-01-26,IN,100/300,2000,1231.25,0,Extended,Personal L1,offer1,30,0,0,13,2,Toyota,Camry,2011
9134644782,6LCODVIVP,756870,1996-01-26,IN,500/1000,500,1135.43,0,Basic,Personal L3,offer3,9,16,0,16,9,Chevrolet,Malibu,2010
3804392860,PKE0EYUMX,337158,1991-04-08,OH,250/500,2000,945.73,5000000,Extended,Personal L1,offer4,25,17,1,8,27,Ford,Escape,2009
2669823993,JOBT84B2B,919875,2002-06-29,IN,100/300,2000,1118.76,0,Basic,Personal L3,offer4,4,14,0,4,26,Ford,Fusion,2008
8989122448,H0ZQ9UVPU,315631,1999-04-09,IN,500/1000,2000,1231.98,0,Extended,Personal L3,offer3,8,26,0,4,29,Dodge,RAM,1997
5041255868,V0US2C2H8,113464,2009-04-19,IN,500/1000,2000,1005.47,0,Extended,Corporate L3,offer1,12,0,0,6,16,Jeep,Grand Cherokee,2002
8401733454,KTL3UX3N3,556415,1991-08-22,OH,100/300,2000,1108.97,0,Basic,Corporate L2,offer2,2,28,0,8,1,Saab,92x,2002
5324411198,G1HX1ABE5,250249,1991-11-28,IN,100/300,500,1392.39,5000000,Basic,Personal L1,offer1,15,0,0,8,6,Toyota,Highlander,2010
3008035615,IKD4SXDNZ,403776,2012-04-27,IN,100/300,2000,1317.97,0,Extended,Corporate L3,offer3,11,11,7,11,9,Ford,Fusion,2010
9351116112,429HPRDUS,396002,2007-03-04,IN,250/500,1000,1588.22,0,Basic,Personal L3,offer4,2,16,0,0,16,Chevrolet,Malibu,2007
6947208525,D2QSEKADZ,976908,2012-12-31,IL,250/500,500,900.02,6000000,Basic,Corporate L1,offer2,2,0,0,9,13,BMW,3 Series,2008
6834057244,MQNV82PPY,509489,2013-12-21,OH,100/300,1000,1744.64,3000000,Extended,Personal L1,offer3,21,27,0,3,6,Volkswagen,Jetta,1998
3218127946,NR4HXCLR7,485295,2005-04-28,OH,250/500,1000,1260.56,0,Basic,Personal L2,offer2,7,0,0,0,3,Jeep,Wrangler,2010
9174589230,RZ0AQL406,361829,1994-09-17,OH,500/1000,2000,1021.14,0,Basic,Corporate L1,offer2,23,0,0,0,10,Dodge,RAM,2014
7666323290,VM2MJF3U8,603632,2003-08-16,OH,250/500,2000,1285.09,0,Extended,Personal L3,offer2,27,26,6,7,6,Mercedes,ML350,2013
2134276607,STBIV1HW5,783494,2014-09-02,OH,100/300,500,1537.07,3000000,Extended,Personal L2,offer3,18,21,0,0,14,Chevrolet,Silverado,2004
7075993272,0ZOVU57BZ,439049,2011-12-12,IN,100/300,1000,1022.42,0,Basic,Personal L1,offer2,25,0,0,3,26,Audi,A3,2008
6182279460,KME30FBUQ,502634,1991-08-17,OH,100/300,2000,1558.86,0,Basic,Personal L3,offer1,30,0,0,0,29,BMW,M5,2012
4363952817,FVZFEGE8D,378588,2004-02-29,OH,500/1000,500,1757.87,0,Basic,Personal L3,offer2,23,14,0,5,4,Saab,93,1996
4925300951,16Q8AAU96,794731,2015-02-22,IN,250/500,1000,973.5,0,Basic,Personal L3,offer4,17,7,0,6,7,Toyota,Highlander,2003
9328377417,WPSD0OA6V,641934,2013-12-25,OH,500/1000,500,1430.8,0,Basic,Special L3,offer1,1,0,0,0,26,Honda,Civic,2007
5356801795,QG3QEG69Q,113516,1990-10-13,IL,500/1000,500,1192.27,0,Basic,Personal L1,offer4,6,11,0,0,6,Ford,Fusion,2006
8879681944,P9XM63VSI,425631,2014-07-05,IL,250/500,500,1163.83,0,Basic,Corporate L2,offer1,15,0,0,0,5,Audi,A5,1999
5151360444,2VNB460I8,542245,1991-11-25,OH,500/1000,1000,1003.15,0,Premium,Personal L3,offer1,29,0,0,0,11,Ford,Fusion,2010
6507832975,Z5OFJNB1K,512894,1990-10-02,OH,250/500,2000,1153.54,6000000,Basic,Corporate L1,offer1,15,0,0,15,21,Toyota,Corolla,2009
7383941644,54SO0LHBF,633090,2009-02-17,IL,100/300,1000,1631.1,0,Extended,Personal L2,offer1,7,0,0,16,1,Nissan,Pathfinder,2007
1067853932,6OCF463MY,464234,2005-07-17,IL,500/1000,1000,1252.48,0,Extended,Corporate L3,offer3,3,23,0,0,3,Chevrolet,Malibu,2000
1550591512,KTMF7HVLA,290162,1994-03-12,IN,100/300,1000,1677.26,0,Premium,Corporate L3,offer2,2,14,1,16,21,Volkswagen,Jetta,2013
2884651770,YJ1AMBCLE,638155,1994-08-03,IL,250/500,1000,979.73,0,Basic,Personal L2,offer1,13,0,0,12,29,Chevrolet,Tahoe,1999
5882455225,EI0S0I1C5,911429,2012-08-25,IN,250/500,500,989.24,0,Basic,Personal L1,offer1,1,0,2,10,8,Mercedes,ML350,2002
6639177554,892P7MNGP,106186,2011-12-02,IL,500/1000,1000,1389.86,0,Basic,Corporate L3,offer2,7,0,0,0,3,Saab,93,2011
3564171992,HS9RI9XO9,311783,2005-02-25,OH,100/300,500,1233.85,0,Extended,Personal L2,offer1,6,0,0,10,20,Ford,Escape,1999
1666880376,88E48AVNC,528385,1997-11-07,IL,500/1000,500,1320.39,0,Basic,Personal L3,offer1,0,0,0,0,18,Honda,CRV,1996
9632036715,XSBPW3FPK,228403,2004-04-20,IN,100/300,1000,1435.09,0,Extended,Personal L2,offer1,26,0,6,16,17,Chevrolet,Tahoe,1995
5193363674,32U9M8YSP,209177,2009-11-17,IN,500/1000,500,1448.54,0,Basic,Personal L2,offer1,18,0,0,2,1,Toyota,Highlander,2000
2686062470,ZB19C4VOA,497929,2009-09-19,OH,250/500,500,1733.56,0,Basic,Personal L3,offer3,2,26,1,14,18,Mercedes,ML350,1996
2984574114,MNT4Z9OK8,735844,2009-11-08,IN,100/300,500,1533.07,0,Extended,Corporate L3,offer1,33,0,0,0,26,Ford,Escape,2001
5744983548,HVWYPCXRR,710741,2001-09-12,IL,100/300,500,1106.77,0,Basic,Personal L2,offer1,8,0,0,12,11,Dodge,RAM,2003
9808633888,ULMQJ3ZHZ,276804,1992-11-27,IL,100/300,500,995.7,5000000,Basic,Personal L2,offer1,15,0,0,8,24,Mercedes,E400,2008
4041097625,RJC96AQJE,507545,1998-12-07,IL,250/500,1000,1298.85,6000000,Extended,Personal L3,offer1,15,0,0,11,12,Saab,92x,2007
5603458771,MGNLXYD4X,485642,1990-08-25,OH,250/500,1000,1276.73,5000000,Basic,Personal L1,offer4,17,18,0,14,10,Saab,93,2003
6196828697,2FLNYE1DB,796375,2011-10-22,OH,250/500,2000,1202.28,0,Basic,Personal L2,offer2,35,0,3,3,4,Nissan,Pathfinder,2007
9787937994,2TD17VCJT,171183,1990-02-01,IN,100/300,500,671.92,0,Premium,Special L1,offer4,25,25,1,10,19,Ford,Escape,1997
6270050833,YA4SX76UZ,110084,1990-11-27,IL,250/500,1000,1358.03,0,Extended,Personal L3,offer3,0,28,1,4,15,Volkswagen,Jetta,2008
2088409157,5PG4IQ4I5,714784,2004-07-16,IN,250/500,1000,1008.79,4000000,Extended,Personal L2,offer1,6,0,1,10,10,Toyota,Camry,2000
2920404407,QK33BOO1N,143924,1993-12-10,OH,100/300,1000,1141.1,0,Extended,Personal L2,offer1,15,0,0,1,1,Toyota,Highlander,2008
8661080531,XQORW9H1B,996850,1995-03-08,OH,100/300,1000,1397,0,Extended,Personal L1,offer1,5,0,6,9,8,Accura,MDX,1997
2748056857,YQ2O6RBAL,284834,2009-08-03,OH,500/1000,1000,1664.66,0,Basic,Personal L2,offer3,6,11,0,4,4,Audi,A3,2010
9853146605,YDITOL06G,830878,1996-11-03,IN,250/500,1000,1151.39,4000000,Basic,Corporate L3,offer3,7,26,0,7,26,Accura,RSX,2003
3609667110,Z08FOR9G6,270208,2004-08-09,OH,100/300,2000,1546.01,0,Extended,Personal L1,offer2,28,0,0,0,26,Volkswagen,Jetta,1996
3627170785,J9S3D5S6U,407958,1991-07-20,IL,250/500,500,1063.67,0,Basic,Corporate L3,offer1,13,0,0,6,8,Dodge,Neon,1995
5118912711,IKBMUSB5R,832300,2005-01-14,IN,100/300,1000,709.14,0,Basic,Personal L3,offer1,15,0,0,0,12,Toyota,Corolla,2006
6845914577,NQ11YQIBZ,927205,2011-12-16,IL,250/500,500,1039.55,0,Basic,Personal L3,offer4,16,24,0,0,15,Chevrolet,Tahoe,2005
9685877081,NP6JFRGSA,655356,1996-07-07,IL,250/500,500,1339.39,0,Basic,Personal L1,offer2,14,0,0,0,14,BMW,X5,1998
4441814921,LRH04WVA9,831053,1992-08-05,IN,250/500,1000,1202.75,0,Basic,Corporate L3,offer1,27,0,0,8,8,Volkswagen,Passat,2003
6366535876,DF5134L17,432740,1990-10-09,IL,100/300,2000,1081.17,0,Basic,Personal L3,offer3,12,8,1,11,21,Toyota,Camry,2010
4593115045,69TRABYA4,893853,1994-02-27,IL,250/500,500,991.39,0,Extended,Personal L3,offer1,32,0,0,8,24,Nissan,Pathfinder,2000
2377840760,4T16KLC33,594988,2007-05-06,IN,500/1000,500,984.02,0,Basic,Personal L2,offer4,11,12,6,16,4,Nissan,Maxima,2007
6909957905,8I1MA2QLB,979544,2014-04-21,IL,100/300,500,1354.83,0,Basic,Personal L2,offer4,7,10,1,15,5,Volkswagen,Passat,2010
9261661474,6I8T1NWEB,191891,2010-02-11,OH,100/300,1000,830.31,0,Basic,Corporate L3,offer3,3,7,0,11,7,Jeep,Wrangler,2006
6346483361,W5Z771M4X,831479,2000-06-04,IL,100/300,2000,987.42,7000000,Basic,Personal L1,offer1,31,0,7,14,27,Saab,93,2006
5316843771,N2RTR4TS4,714346,1991-10-05,OH,500/1000,500,1119.29,0,Extended,Corporate L3,offer3,17,16,4,7,23,Volkswagen,Passat,2000
7748682594,I61BKEP93,326289,2004-01-03,OH,100/300,500,1048.39,0,Extended,Personal L2,offer1,2,0,0,0,11,Ford,F150,1996
7094003964,ZKHB6DA9I,944537,1992-07-23,OH,500/1000,1000,1074.47,0,Basic,Corporate L3,offer2,12,0,0,0,14,Jeep,Grand Cherokee,2012
8714148116,GP8J18S41,779156,1993-10-10,IL,500/1000,1000,1230.76,0,Basic,Personal L3,offer1,2,0,0,3,17,Saab,92x,1997
2151823363,9NQ2HM7QW,856153,2002-07-09,OH,500/1000,500,1255.02,0,Extended,Personal L1,offer3,3,22,1,11,16,Nissan,Ultima,1996
8108003879,YCUZ4WHDX,473338,2010-11-14,IN,100/300,1000,1555.52,0,Basic,Special L3,offer4,22,28,0,15,12,Mercedes,E400,1999
5700023125,1PMAFPPXC,521694,1997-03-03,IL,100/300,2000,836.11,5000000,Basic,Personal L2,offer2,10,0,6,6,1,Dodge,Neon,2010
2409077485,MGXAFJX13,136520,1997-03-01,IN,100/300,500,1450.98,0,Extended,Corporate L3,offer1,13,0,0,4,12,Toyota,Camry,2010
5345119777,RPATKWPFK,730819,1990-08-18,IN,250/500,2000,625.08,0,Premium,Personal L3,offer1,6,0,0,0,12,BMW,X6,2014
1859472956,NJRIDPX2T,912665,2014-05-28,IL,100/300,2000,1133.27,0,Extended,Personal L3,offer4,3,22,1,8,13,Ford,F150,1999
1029196493,IJFJQL30C,469966,2004-07-22,IN,500/1000,500,1366.6,0,Basic,Corporate L1,offer1,25,0,0,10,15,Chevrolet,Malibu,2008
1137249849,PHTYRWCP7,952300,2009-08-02,OH,500/1000,1000,1439.9,6000000,Basic,Personal L3,offer1,1,0,1,10,5,Accura,MDX,2004
7462907622,3X3HHJO7V,322609,2007-07-05,OH,500/1000,1000,1230.69,0,Basic,Personal L3,offer2,24,0,0,9,16,Accura,MDX,2006
2640013422,CUWVHIC14,890280,2010-01-24,OH,100/300,2000,1307.68,0,Basic,Corporate L3,offer4,24,7,1,16,25,Mercedes,E400,1995
8283248512,2ZSRZL8I0,431583,2000-05-15,IL,500/1000,2000,1124.69,0,Basic,Personal L2,offer1,25,0,3,11,18,Toyota,Camry,2001
9665109110,3SYIMU1DU,155912,2008-03-21,OH,100/300,1000,1520.78,0,Basic,Personal L3,offer1,21,0,1,16,16,Chevrolet,Tahoe,1997
1338274842,J6KNAUEX5,110143,1990-05-07,OH,100/300,2000,1609.11,0,Premium,Personal L2,offer2,33,0,4,5,24,Saab,95,1999
2375234525,RNUYFIF7Y,808544,1991-02-05,IL,500/1000,1000,1358.91,0,Basic,Corporate L2,offer2,16,20,0,0,2,Suburu,Impreza,1997
7786489563,BAID786Y3,409074,1992-03-19,OH,500/1000,500,1295.87,0,Basic,Corporate L1,offer1,2,0,0,0,1,Audi,A3,1997
8168939459,5CH8E0JJ1,824728,2013-04-24,IL,250/500,500,1161.03,5000000,Extended,Personal L3,offer2,17,29,0,11,1,Nissan,Ultima,2014
4918810801,PM20JJB6V,606037,2009-04-10,OH,500/1000,2000,1441.06,0,Basic,Personal L2,offer4,2,13,0,0,10,Dodge,RAM,2005
2397480711,4D6NAO21L,636843,2008-12-01,OH,100/300,1000,1097.99,0,Basic,Personal L3,offer1,11,0,0,0,5,Suburu,Legacy,1998
7013604691,37KDQ7NBV,111874,2000-07-05,IL,500/1000,1000,1464.42,0,Extended,Special L2,offer3,6,23,0,0,2,Saab,92x,1995
7406308349,PC8KGG6ML,439844,2014-06-11,IL,250/500,500,1543.68,0,Extended,Corporate L1,offer1,8,0,0,0,20,Audi,A3,2001
5764862604,9S2DT3D2I,463513,1995-04-23,IL,250/500,500,1390.89,5000000,Basic,Corporate L3,offer2,23,0,0,14,20,Volkswagen,Jetta,2009
6145401482,QBREWDYP6,577858,1990-09-16,OH,100/300,2000,1148.58,0,Basic,Personal L2,offer1,26,0,4,14,23,Honda,CRV,2014
8924909570,ZL6FZHJ0H,607351,1998-12-11,IN,250/500,500,1616.26,0,Basic,Personal L2,offer4,14,3,2,12,18,Dodge,Neon,2004
7575456021,3Y7Y9CKJI,682754,1995-10-09,IL,500/1000,500,1398.94,0,Extended,Personal L3,offer4,17,24,7,9,14,Suburu,Forrestor,2003
4923215403,P6ZLRABLR,757352,1999-12-21,OH,500/1000,1000,1238.92,0,Extended,Personal L2,offer1,17,0,0,8,6,Honda,CRV,2012
2701312190,LHBTE3FSI,307469,2002-07-28,IL,100/300,1000,968.46,0,Extended,Personal L3,offer1,7,0,4,12,10,Dodge,RAM,1995
4622915778,BKVP7BCD2,526296,1993-08-03,IL,100/300,500,1045.12,0,Premium,Personal L3,offer2,1,9,0,14,5,Ford,Escape,2013
8116041819,7IY08F2OT,658816,2007-12-16,IN,100/300,1000,1537.33,0,Basic,Corporate L3,offer1,29,0,2,7,13,Jeep,Wrangler,2008
5628857145,ME3GFZHKG,913337,2008-02-10,OH,500/1000,500,912.3,0,Basic,Personal L3,offer2,2,10,0,0,7,Audi,A5,2007
1471276398,Z70VX6I87,488464,2006-10-01,OH,100/300,2000,1007.28,6000000,Basic,Personal L3,offer2,28,0,5,8,27,Jeep,Wrangler,1995
5926092312,QUOX2YN83,480094,2003-03-09,IN,500/1000,1000,1189.98,4000000,Basic,Personal L3,offer2,30,1,0,15,9,Audi,A5,2000
1935188491,JGKBYP008,263108,2003-05-29,OH,250/500,1000,1576.41,0,Basic,Corporate L2,offer3,11,15,0,12,9,Ford,F150,2001
2210596234,HR4YDCSNG,298412,2002-05-06,OH,100/300,500,1172.82,4000000,Basic,Personal L3,offer1,7,0,7,9,28,Ford,F150,2010
8142195743,BQGXJQWB9,261905,2004-02-28,IL,500/1000,500,1312.22,9000000,Basic,Special L2,offer2,1,6,0,12,3,Jeep,Grand Cherokee,2010
1172137858,F1FYZIZ3Y,674485,1999-01-14,OH,500/1000,1000,671.01,7000000,Extended,Personal L3,offer2,1,0,6,15,1,Nissan,Maxima,2013
2831383658,S1NNRQX9J,223404,2002-01-23,IL,250/500,500,895.14,0,Basic,Personal L3,offer4,13,8,0,0,23,Suburu,Legacy,2010
5855808131,DCV4W15T0,991480,1992-12-09,IN,100/300,2000,1373.21,0,Extended,Personal L2,offer2,22,7,1,14,7,Jeep,Wrangler,2012
6636992946,E7AU3SOGX,804219,1998-06-24,OH,250/500,1000,1625.65,0,Premium,Personal L3,offer2,12,0,0,0,10,Dodge,Neon,2006
7139027024,2L31ULP5M,483088,2011-01-06,OH,250/500,2000,1295.63,4000000,Extended,Personal L2,offer2,22,0,10,12,18,Honda,CRV,2009
9316351057,UQGX35MXH,100804,2012-02-24,IL,100/300,1000,1459.96,6000000,Basic,Personal L2,offer2,20,0,9,14,5,Saab,95,1999
1976518086,083Y1X717,941807,2011-06-25,OH,100/300,500,1219.94,7000000,Extended,Personal L3,offer2,11,0,0,7,7,Accura,TL,2000
5119557344,7DGP7PZJT,593466,2006-11-21,OH,500/1000,500,1064.49,5000000,Extended,Personal L1,offer3,6,9,1,10,10,Mercedes,E400,2007
7014174801,879WAIC3W,437442,2008-06-27,IL,100/300,1000,959.83,0,Basic,Personal L1,offer2,29,0,0,0,18,BMW,X6,2006
4651197880,7MZ4JWNU7,942106,1993-08-30,OH,250/500,2000,1767.02,0,Basic,Personal L3,offer2,6,0,8,8,14,Audi,A5,1997
9331628479,EWY2JCYCK,794951,2008-04-21,IN,500/1000,500,1285.01,0,Extended,Corporate L1,offer1,1,0,1,7,21,Toyota,Camry,2010
2607180357,G21TGE4FA,182450,2000-06-23,OH,500/1000,2000,1422.95,0,Basic,Personal L1,offer2,21,26,0,0,23,Nissan,Maxima,2003
6497564263,3SRHVW0XF,730973,2010-01-11,IN,100/300,2000,1223.39,0,Basic,Corporate L3,offer4,34,14,0,0,5,Jeep,Wrangler,2014
2126686489,3E8NIQRXE,687755,1990-03-28,IL,500/1000,2000,1539.06,0,Basic,Personal L1,offer3,11,5,0,11,4,Ford,F150,2002
8509147578,G5DMUFAAR,757644,1998-01-29,IN,100/300,2000,988.06,0,Basic,Corporate L3,offer2,3,0,0,14,12,Dodge,RAM,2000
2883691094,G45CEDQ1G,998865,2014-12-05,IL,500/1000,1000,1740.57,0,Basic,Personal L3,offer1,4,0,0,7,3,Dodge,Neon,2011
1817873301,1AU7AYKI4,944953,1995-12-07,OH,250/500,1000,1540.91,7000000,Basic,Personal L3,offer2,1,0,6,6,11,Toyota,Corolla,1995
1529377347,JSQMXW78S,386429,2002-05-27,IL,250/500,500,1381.88,5000000,Extended,Special L1,offer1,0,0,8,14,1,Jeep,Wrangler,2008
1151191236,P0S6MWX7N,108270,2002-08-09,OH,100/300,500,1446.98,0,Extended,Personal L3,offer3,3,12,0,10,3,Saab,93,2006
3307348204,6OQSKRXYM,205134,2012-12-02,IN,500/1000,500,1220.86,0,Basic,Personal L3,offer4,6,28,0,5,3,Saab,93,2003
4303464849,KAQAJ09VQ,749325,2000-03-22,IL,500/1000,500,948.1,0,Basic,Personal L3,offer3,25,0,0,0,27,Ford,Escape,2010
3378783835,9UEH7HPJ6,774303,2002-04-13,OH,100/300,500,1471.24,0,Basic,Personal L3,offer2,17,0,9,10,1,Dodge,Neon,1997
8235899226,RAV9HPXO1,698470,2008-06-17,IN,100/300,2000,1157.97,0,Basic,Personal L1,offer1,31,0,0,3,13,Accura,TL,2001
3057441388,FNWG8JH9I,719989,1994-04-07,IL,250/500,2000,566.11,5000000,Basic,Personal L1,offer1,2,0,0,15,8,Honda,CRV,2015
6156429224,KISLY5785,309323,1992-02-29,OH,500/1000,500,1060.88,0,Extended,Personal L3,offer1,10,0,2,14,8,Volkswagen,Passat,2009
5124550290,ZZA1FPA3M,444035,1996-05-11,OH,250/500,1000,1524.45,4000000,Basic,Corporate L2,offer2,13,0,1,2,12,Saab,92x,1995
3462622113,6AR4AF1UX,431478,2013-04-03,IN,250/500,1000,1556.17,0,Extended,Personal L3,offer1,20,0,6,14,6,Accura,MDX,1996
4451212926,AFVH6S8T8,797634,2009-11-12,OH,500/1000,500,1216.24,0,Basic,Personal L3,offer1,12,19,1,10,28,Chevrolet,Silverado,2008
8285481892,J0ONKMTRV,284836,2008-11-05,IN,250/500,500,1484.72,5000000,Basic,Personal L3,offer1,20,0,0,15,1,Saab,92x,1998
1535323964,V931PU7CO,238196,1993-02-15,IL,250/500,500,1203.81,0,Extended,Personal L1,offer1,2,0,5,12,26,Saab,95,1999
2268425788,FP66TD2IM,885789,2008-07-21,IN,250/500,1000,1393.34,0,Premium,Personal L2,offer1,14,0,0,16,8,Audi,A5,2002
4595076148,4PV9JYFWM,287436,2010-09-11,OH,100/300,1000,1484.48,0,Basic,Corporate L2,offer1,8,0,0,5,12,Saab,92x,1996
3695409174,F88K01HQE,496067,1995-12-22,IL,250/500,500,1581.27,5000000,Basic,Personal L3,offer2,16,0,0,0,27,BMW,X6,1999
6148505816,XVBUIMOJK,206004,1991-09-26,IL,250/500,1000,1281.25,0,Extended,Corporate L2,offer1,1,0,1,3,18,BMW,X6,2007
9282048780,CN5KZQ0QW,153027,2010-03-11,IN,250/500,500,1667.83,0,Extended,Personal L2,offer1,1,0,0,0,3,Jeep,Grand Cherokee,2005
2656068316,BLWBUX8PE,469426,1990-07-15,OH,250/500,1000,1497.41,0,Basic,Personal L3,offer1,11,0,3,10,24,Ford,Escape,1996
7593981396,U4WJYNXQ9,654974,2009-05-10,OH,100/300,500,803.36,0,Extended,Personal L3,offer3,0,5,5,16,8,Audi,A3,2013
3510147259,3091ACVNU,943425,1999-10-28,OH,250/500,2000,1221.41,0,Basic,Personal L2,offer2,11,0,1,2,13,Honda,Accord,2006
3054743536,Z29ZDEHBF,641845,1995-03-30,OH,250/500,500,1865.83,5000000,Basic,Personal L1,offer3,14,2,7,13,24,Volkswagen,Jetta,2006
9935106272,TTTRHZV1W,794534,1991-12-14,OH,250/500,2000,1434.27,0,Basic,Personal L1,offer4,21,8,0,7,7,Nissan,Maxima,2002
1368767121,FOQ1HNFBV,357808,2011-01-31,IN,500/1000,500,1114.68,0,Basic,Personal L2,offer4,5,24,0,0,22,Mercedes,E400,2002
5809015787,8UAPMZX6V,536052,2006-04-21,OH,250/500,2000,1218.56,0,Premium,Personal L2,offer1,5,0,1,5,9,Saab,95,1998
1895267437,BO1BQ1B3R,873384,2004-03-10,IL,250/500,2000,1234.69,9000000,Basic,Corporate L1,offer1,15,0,6,9,7,BMW,M5,2003
8908309802,7TAVOPY4D,790225,1991-01-05,OH,250/500,500,964.92,0,Extended,Corporate L2,offer3,4,29,0,0,16,Mercedes,E400,1996
5267838008,WVOW1K0XU,587498,1996-10-15,IL,500/1000,500,1351.72,0,Basic,Corporate L2,offer1,7,0,0,0,1,Volkswagen,Passat,2000
3376235063,OLKLHOKT5,639027,1994-06-21,IL,250/500,1000,817.28,0,Basic,Corporate L3,offer2,35,12,0,0,15,Mercedes,ML350,2014
8886346522,QNX0TOEMN,217899,1994-06-13,IL,500/1000,1000,1389.59,0,Basic,Personal L3,offer1,2,0,0,6,11,Chevrolet,Malibu,2015
2153706485,YQPMWOAIX,589094,2003-05-27,IN,250/500,1000,1353.53,0,Basic,Personal L1,offer4,26,11,0,2,16,Accura,MDX,1995
